ACK_ID,ROW_ORDER,PROVIDER_ELIGIBLE_NAME,PROVIDER_ELIGIBLE_EIN,PROVIDER_ELIGIBLE_US_ADDRESS1,PROVIDER_ELIGIBLE_US_ADDRESS2,PROVIDER_ELIGIBLE_US_CITY,PROVIDER_ELIGIBLE_US_STATE,PROVIDER_ELIGIBLE_US_ZIP,PROV_ELIGIBLE_FOREIGN_ADDRESS1,PROV_ELIGIBLE_FOREIGN_ADDRESS2,PROV_ELIGIBLE_FOREIGN_CITY,PROV_ELIGIBLE_FOREIGN_PROV_ST,PROV_ELIGIBLE_FOREIGN_CNTRY,PROV_ELIGIBLE_FOREIGN_POST_CD
"20150730081158P030041143501001",4,"BNP PARIBAS",,"200 PARK AVENUE","11TH FLOOR","NEW YORK","NY","10166",,,,,,
"20150730081112P040146042033003",1,"PRUDENTIAL RETIREMENT INS & ANNUITY","061050034",,,,,,,,,,,
"20150730081136P040146043073001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730081158P030041143501001",1,"AMERICAN FUNDS",,"333 SOUTH HOPE STREET",,"LOS ANGELES","CA","90071",,,,,,
"20150730081158P030041143501001",2,"BARON",,"767 FIFTH AVENUE","49TH FLOOR","NEW YORK","NY","10153",,,,,,
"20150730081158P030041143501001",3,"BLACKROCK",,"40 EAST 52ND STREET",,"NEW YORK","NY","10022",,,,,,
"20150730081158P030041143501001",5,"DAVIS",,"PO BOX 8406",,"BOSTON","MA","02266",,,,,,
"20150730081158P030041143501001",6,"DREYFUS",,"144 GLENN CURTISS BLVD.",,"UNIONDALE","NY","11556",,,,,,
"20150730081158P030041143501001",7,"FIDELITY ADVISOR",,"82 DEVONSHIRE ST.",,"BOSTON","MA","02109",,,,,,
"20150730081158P030041143501001",8,"GOLDMAN SACHS",,"200 WEST STREET",,"NEW YORK","NY","10004",,,,,,
"20150730081158P030041143501001",9,"MFS",,"111 HUNTINGTON AVENUE",,"BOSTON","MA","021997632",,,,,,
"20150730081158P030041143501001",10,"OPPENHEIMER",,"12100 E. ILIFF AVENUE","SUITE 300","AURORA","CO","80014",,,,,,
"20150730081158P030041143501001",11,"PNC",,"620 LIBERTY AVENUE",,"PITTSBURGH","PA","15222",,,,,,
"20150730081158P030041143501001",12,"WELLS FARGO",,"420 MONTGOMERY STREET",,"SAN FRANCISCO","CA","94104",,,,,,
"20150730081211P030041144077001",1,"HARTFORD LIFE INS CO","060974148","1 GRIFFIN ROAD NORTH",,"WINDSOR","CT","06095",,,,,,
"20150730081412P040146048641001",1,"LPL FINANCIAL",,"24 STONELEIGH DRIVE",,"LEBANON","PA","17042",,,,,,
"20150730081412P040146048641001",2,"LPL FINANCIAL",,"9785 TOWNE CENTRE DRIVE",,"SAN DIEGO","CA","92121",,,,,,
"20150730081523P040146051697001",1,"THE VANGUARD GROUP, INC.","231945930",,,,,,,,,,,
"20150730081544P040120408279001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730081617P030144221313004",1,"TEACHERS INS. AND ANNUITY ASSOC.","131624203","730 THIRD AVENUE",,"NEW YORK","NY","100173206",,,,,,
"20150730081652P030125004743001",1,"CHARLES SCHWAB & CO. INC. AFFIL","941737782",,,,,,,,,,,
"20150730081838P040146060657001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150730081838P040146060657001",2,"BLACKROCK INVESTMENTS, INC.","232784752",,,,,,,,,,,
"20150730081838P040146060657001",3,"FEDERATED SECURITIES CORP.",,"5800 CORPORATE DRIVE","2ND FLOOR","PITTSBURGH","PA","15237",,,,,,
"20150730081838P040146060657001",4,"FRANKLIN TEMPLETON DISTRIBUTORS, IN",,"100 FOUNTAIN PARKWAY",,"ST. PETERSBURG","FL","33716",,,,,,
"20150730081838P040146060657001",5,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150730081838P040146060657001",6,"J.P. MORGAN INVESTMENT MANAGEMENT I","133200244",,,,,,,,,,,
"20150730081838P040146060657001",7,"JANUS DISTRIBUTORS, LLC",,"151 DETROIT STREET",,"DENVER","CO","80206",,,,,,
"20150730081838P040146060657001",8,"NYLIFE DISTRIBUTORS, LLC",,"169 LACKAWANNA AVENUE",,"PARSIPPANY","NJ","07054",,,,,,
"20150730081838P040146060657001",9,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150730081838P040146060657001",10,"PRUDENTIAL INVESTMENTS LLC","223468527",,,,,,,,,,,
"20150730081838P040146060657001",11,"T. ROWE PRICE",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150730081838P040146060657001",12,"THORNBURG SECURITIES CORPORATION",,"2300 NORTH RIDGETOP RD.",,"SANTA FE","NM","87506",,,,,,
"20150730081922P040120413351001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150730081939P030125008007001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150730081939P030125008007001",2,"FRANKLIN TEMPLETON DISTRIBUTORS, IN",,"100 FOUNTAIN PARKWAY",,"ST. PETERSBURG","FL","33716",,,,,,
"20150730081939P030125008007001",3,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150730081939P030125008007001",4,"JANUS DISTRIBUTORS, LLC",,"151 DETROIT STREET",,"DENVER","CO","80206",,,,,,
"20150730081939P030125008007001",5,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150730081939P030125008007001",6,"PRINCIPAL FUNDS DISTRIBUTOR, INC.",,"1100 INVESTMENT BLVD","STE. 200","EL DORADO HILLS","CA","95762",,,,,,
"20150730081939P030125008007001",7,"T. ROWE PRICE",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150730081939P030125008007001",8,"VICTORY CAPITAL MANAGEMENT","132700161",,,,,,,,,,,
"20150730081948P030125008359001",4,"AMERICAN FUNDS DISTRIBUTORS, INC.","952769620",,,,,,,,,,,
"20150730081948P030125008359001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150730081948P030125008359001",2,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150730081948P030125008359001",3,"AMERICAN CENTURY INVESTMENT SERVICE","440640487",,,,,,,,,,,
"20150730081948P030125008359001",5,"COLUMBIA",,"ONE FINANCIAL CENTER","MA5-515-14-01","BOSTON","MA","02111",,,,,,
"20150730081948P030125008359001",6,"DAVIS DISTRIBUTORS, LLC","850360310",,,,,,,,,,,
"20150730081948P030125008359001",7,"FRED ALGER & COMPANY, INCORPORATED","132510833",,,,,,,,,,,
"20150730081948P030125008359001",8,"JANUS DISTRIBUTORS, LLC",,"151 DETROIT STREET",,"DENVER","CO","80206",,,,,,
"20150730081948P030125008359001",9,"NUVEEN INVESTMENTS",,"333 W. WACKER DR",,"CHICAGO","IL","60606",,,,,,
"20150730081948P030125008359001",10,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150730081948P030125008359001",11,"PRUDENTIAL INVESTMENTS LLC","223468527",,,,,,,,,,,
"20150730081948P030125008359001",12,"PUTNAM RETAIL MANAGEMENT",,"ONE POST OFFICE SQUARE",,"BOSTON","MA","02109",,,,,,
"20150730081948P030125008359001",13,"VICTORY CAPITAL MANAGEMENT","132700161",,,,,,,,,,,
"20150730082028P030125009719001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730082039P030125010151001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150730082055P030144226081001",1,"THE VANGUARD GROUP, INC.","231945930",,,,,,,,,,,
"20150730082131P040046307805001",1,"VOYA RETIREMENT INSURANCE AND ANNUI","710294708",,,,,,,,,,,
"20150730082132P030125012007003",1,"THE VANGUARD GROUP, INC.","231945930",,,,,,,,,,,
"20150730082155P040046307869001",1,"THE VANGUARD GROUP, INC.","231945930",,,,,,,,,,,
"20150730082252P030125015143001",1,"THE TRUST COMPANY OF TOLEDO","341661757",,,,,,,,,,,
"20150730082259P030125015463001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730082307P040046308237001",1,"1ST SOURCE BANK",,"100 NORTH MICHIGAN STREET",,"SOUTH BEND","IN","46601",,,,,,
"20150730082309P040046308269001",1,"VOYA RETIREMENT INSURANCE & ANNUITY","710294708",,,,,,,,,,,
"20150730082403P040146069425001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730082408P040146069473001",1,"PRUDENTIAL RETIREMENT INSURANCE","061050034",,,,,,,,,,,
"20150730082630P030125022599001",1,"MERRILL LYNCH,PIERCE,FENNER & SMITH","135674085",,,,,,,,,,,
"20150730082750P030125025671001",1,"TRANSAMERICA LIFE INSURANCE COMPANY","390989781",,,,,,,,,,,
"20150730083004P030125029143001",1,"AMERICAN FUNDS","951411037",,,,,,,,,,,
"20150730083004P030125029143001",2,"BLACKROCK","046171663",,,,,,,,,,,
"20150730083004P030125029143001",3,"COLUMBIA","930577450",,,,,,,,,,,
"20150730083004P030125029143001",4,"DODGE & COX","941441976",,,,,,,,,,,
"20150730083004P030125029143001",5,"INVESCO AIM","760528004",,,,,,,,,,,
"20150730083004P030125029143001",6,"LORD ABBETT","135620131",,,,,,,,,,,
"20150730083004P030125029143001",7,"T ROWE PRICE","522264646",,,,,,,,,,,
"20150730083004P030125029143001",8,"VANGUARD","231945930",,,,,,,,,,,
"20150730083314P040146081985001",1,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150730083314P040146081985001",5,"COLUMBIA",,"ONE FINANCIAL CENTER","MA5-515-14-01","BOSTON","MA","02111",,,,,,
"20150730083314P040146081985001",2,"AMERICAN CENTURY INVESTMENT SERVICE","440640487",,,,,,,,,,,
"20150730083314P040146081985001",3,"AMERICAN FUNDS DISTRIBUTORS, INC.","952769620",,,,,,,,,,,
"20150730083314P040146081985001",4,"BLACKROCK INVESTMENTS, INC.","232784752",,,,,,,,,,,
"20150730083314P040146081985001",6,"FEDERATED SECURITIES CORP.",,"5800 CORPORATE DRIVE","2ND FLOOR","PITTSBURGH","PA","15237",,,,,,
"20150730083314P040146081985001",7,"FEF DISTRIBUTORS, LLC",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150730083314P040146081985001",8,"FIDELITY DISTRIBUTORS CORP.",,"500 SALEM STREET","MAIL ZONE O3N","SMITHFIELD","RI","02917",,,,,,
"20150730083314P040146081985001",9,"FRANKLIN TEMPLETON DISTRIBUTORS, IN",,"100 FOUNTAIN PARKWAY",,"ST. PETERSBURG","FL","33716",,,,,,
"20150730083314P040146081985001",10,"HARRIS ASSOCIATES SECURITIIES L.P.",,"2 N LA SALLE ST","ST #500","CHICAGO","IL","60602",,,,,,
"20150730083314P040146081985001",11,"ING FUNDS SERVICES, LLC",,"7337 E. DOUBLETREE RANCH ROAD",,"SCOTTSDALE","AZ","85258",,,,,,
"20150730083314P040146081985001",12,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150730083314P040146081985001",13,"IVY FUNDS, INC.",,"6300 LAMAR AVENUE","P. O. BOX 29217","SHAWNEE MISSION","KS","66201",,,,,,
"20150730083314P040146081985001",14,"J.P. MORGAN INVESTMENT MANAGEMENT I","133200244",,,,,,,,,,,
"20150730083314P040146081985001",15,"JANUS DISTRIBUTORS, LLC",,"151 DETROIT STREET",,"DENVER","CO","80206",,,,,,
"20150730083314P040146081985001",16,"LORD ABBETT DISTRIBUTOR, LLC",,"90 HUDSON STREET",,"JERSEY CITY","NJ","07032",,,,,,
"20150730083314P040146081985001",17,"MFS FUND DISTRIBUTORS, INC.","042747644",,,,,,,,,,,
"20150730083314P040146081985001",18,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150730083314P040146081985001",19,"PRINCIPAL FUNDS DISTRIBUTOR, INC.",,"1100 INVESTMENT BLVD","STE. 200","EL DORADO HILLS","CA","95762",,,,,,
"20150730083314P040146081985001",20,"PRUDENTIAL INVESTMENTS LLC","223468527",,,,,,,,,,,
"20150730083314P040146081985001",21,"TCW",,"200 PARK AVENUE","SUITE 2200","NEW YORK","NY","10166",,,,,,
"20150730083314P040146081985001",22,"VICTORY CAPITAL MANAGEMENT","132700161",,,,,,,,,,,
"20150730083314P040146081985001",23,"WELLS FARGO FUNDS DISTRIBUTOR, LLC",,"525 MARKET STREET","12TH FLOOR","SAN FRANCISO","CA","94105",,,,,,
"20150730083355P030125036039001",1,"MATRIX FINANCIAL SOLUTIONS","201591048","700 17TH STREET, STE 300",,"DENVER","CO","80202",,,,,,
"20150730083355P030125036039001",2,"RBC WEALTH MANAGEMENT","411416330","60 SOUTH SIXTH STREET",,"MINNEAPOLIS","MN","554024422",,,,,,
"20150730083355P030125036039001",3,"BLACKROCK FUNDS",,"55 EAST 52ND STREET",,"NEW YORK","NY","10055",,,,,,
"20150730083355P030125036039001",4,"JPMORGAN",,"245 PARK AVENUE FLOOR 3",,"NEW YORK","NY","10167",,,,,,
"20150730083355P030125036039001",5,"OPPENHEIMER",,"TWO WORLD FINANCIAL CENTER",,"NEW YORK","NY","10281",,,,,,
"20150730083412P040146083473001",1,"TRANSAMERICA RETIREMENT SOLUTIONS","133689044",,,,,,,,,,,
"20150730083412P040146083473001",2,"CHARLES SCHWAB & CO., INC.","941737782",,,,,,,,,,,
"20150730083550P040146087489001",1,"TRANSAMERICA LIFE INSURANCE COMPANY","390989781",,,,,,,,,,,
"20150730083729P030125041447001",1,"CHARLES SCHWAB BANK","421558009",,,,,,,,,,,
"20150730083730P040120453287001",1,"MATRIX FINANCIAL SOLUTIONS","201591048","700 17TH STREET, STE 300",,"DENVER","CO","80202",,,,,,
"20150730083730P040120453287001",2,"LPL FINANCIAL, LLC","952834236","9785 TOWNE CENTER DR.",,"SAN DIEGO","CA","921211968",,,,,,
"20150730083730P040120453287001",3,"AMERICAN FUNDS","951411037","3500 WISEMAN BOULEVARD",,"SAN ANTONIO","TX","78251",,,,,,
"20150730083908P030125044247001",1,"ALLIANCEBERNSTEIN L.P.","134064930",,,,,,,,,,,
"20150730083908P030125044247001",2,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150730083908P030125044247001",3,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150730083908P030125044247001",4,"AMERICAN CENTURY INVESTMENT SERVICE","440640487",,,,,,,,,,,
"20150730083908P030125044247001",5,"FRANKLIN TEMPLETON DISTRIBUTORS, IN",,"100 FOUNTAIN PARKWAY",,"ST. PETERSBURG","FL","33716",,,,,,
"20150730083908P030125044247001",6,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150730083908P030125044247001",7,"JANUS DISTRIBUTORS, LLC",,"151 DETROIT STREET",,"DENVER","CO","80206",,,,,,
"20150730083908P030125044247001",8,"MFS FUND DISTRIBUTORS, INC.","042747644",,,,,,,,,,,
"20150730083908P030125044247001",9,"NYLIFE DISTRIBUTORS, LLC",,"169 LACKAWANNA AVENUE",,"PARSIPPANY","NJ","07054",,,,,,
"20150730083908P030125044247001",10,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150730083908P030125044247001",11,"PRUDENTIAL INVESTMENTS LLC","223468527",,,,,,,,,,,
"20150730083908P030125044247001",12,"PUTNAM RETAIL MANAGEMENT",,"ONE POST OFFICE SQUARE",,"BOSTON","MA","02109",,,,,,
"20150730083908P030125044247001",13,"T. ROWE PRICE",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150730083908P030125044247001",14,"THORNBURG SECURITIES CORPORATION",,"2300 NORTH RIDGETOP RD.",,"SANTA FE","NM","87506",,,,,,
"20150730083910P040120457735001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730084148P040046311917001",1,"THE VANGUARD GROUP, INC.","231945930",,,,,,,,,,,
"20150730084549P040046313341001",1,"WELLS FARGO ADVANTAGE","410449260",,,,,,,,,,,
"20150730084549P040046313341001",2,"ALGER","132665689",,,,,,,,,,,
"20150730084549P040046313341001",3,"DREYFUS","135673135",,,,,,,,,,,
"20150730084549P040046313341001",4,"FEDERATED","251111467",,,,,,,,,,,
"20150730084549P040046313341001",5,"FIDELITY INVESTMENTS","061194217",,,,,,,,,,,
"20150730084549P040046313341001",6,"NEUBERGER BERMAN","135521910",,,,,,,,,,,
"20150730084549P040046313341001",7,"OAKMARK","043276558",,,,,,,,,,,
"20150730084549P040046313341001",8,"THORNBURG","850301299",,,,,,,,,,,
"20150730084552P040046313485001",1,"OAKMARK FUNDS",,"P.O. BOX 219558",,"KANSAS CITY","MO","64121",,,,,,
"20150730084552P040046313485001",2,"PIMCO FUNDS DIST INST",,"P.O. BOX 55060",,"BOSTON","MA","02205",,,,,,
"20150730084558P030144255057001",1,"PRUDENTIAL RETIREMENT INSURANCE AND","061050034",,,,,,,,,,,
"20150730084736P040146100609001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150730085042P030125072327001",1,"HCSC","321236610",,,,,,,,,,,
"20150730085111P040146106385001",1,"INVESCO NATIONAL TRUST COMPANY","840591534",,,,,,,,,,,
"20150730085125P030125073895001",1,"VERISIGHT TRUST COMPANY","274411131",,,,,,,,,,,
"20150730085202P030125075047001",1,"FIDELITY INVESTMENTS INST. OP. CO.","042647786",,,,,,,,,,,
"20150730085229P030041183117005",1,"MASSACHUSETTS MUTUAL LIFE INSURANCE","041590850",,,,,,,,,,,
"20150730085530P030041183965001",1,"BANK OF AMERICA, NA","941687665","225 FRANKLIN STREET",,"BOSTON","MA","02110",,,,,,
"20150730085542P030041184013001",1,"NATIONWIDE INSURANCE",,"ONE NATIONWIDE PLAZA",,"COLUMBUS","OH","43215",,,,,,
"20150730085706P030144272785001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150730085910P030041185117001",1,"TD AMERITRADE TRUST COMPANY","200937408","717 17TH STREET, SUITE 1700",,"DENVER","CO","80202",,,,,,
"20150730085910P030041185117001",2,"KMS FINANCIAL SERVICES, INC.","910850651","2001 SIXTH AVENUE, SUITE 2801",,"SEATTLE","WA","98121",,,,,,
"20150730085910P030041185117001",3,"NORTHWEST PLAN SERVICES, INC.","912090931","5446 CALIFORNIA AVE SW, SUITE 200",,"SEATTLE","WA","98136",,,,,,
"20150730090203P040146134609001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150730090444P040046319309001",1,"TIAA","131624203",,,,,,,,,,,
"20150730090250P040046318461001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730090304P040046318701001",1,"HEALTHLINK, INC.","431364135","1831 CHESTNUT STREET",,"ST LOUIS","MO","63103",,,,,,
"20150730090424P030144286801001",1,"THE VANGUARD GROUP, INC.","231945930",,,,,,,,,,,
"20150730090444P040046319309001",2,"CREF","133586142",,,,,,,,,,,
"20150730090444P040046319309001",3,"TIAA-CREF","133760073",,,,,,,,,,,
"20150730090502P030144287409001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730090750P040046321197001",1,"MASSACHUSETTS MUTUAL LIFE INS. CO.","041590850",,,,,,,,,,,
"20150730090859P030017006591001",1,"ALLIANZ GLOBAL INVESTORS",,"1633 BROADWAY",,"NEW YORK","NY","10019",,,,,,
"20150730090859P030017006591001",2,"COLUMBIA MANAGEMENT CO.",,"ONE FINANCIAL CENTER",,"BOSTON","MA","021112621",,,,,,
"20150730090859P030017006591001",3,"JANUS MUTUAL FUNDS",,"151 DETROIT STREET",,"DENVER","CO","802190668",,,,,,
"20150730090859P030017006591001",4,"PACIFIC INVESTMENT MGMT COMP",,"840 NEWPORT CENTER DRIVE",,"NEWPORT BEACH","CA","926606397",,,,,,
"20150730090859P030017006591001",5,"SENTINEL FUNDS",,"ONE NATIONAL LIFE DRIVE",,"MONTPELIER","VT","05604",,,,,,
"20150730090859P030017006591001",6,"VANGUARD",,"100 VANGUARD BLVD",,"MALVERN","PA","193552331",,,,,,
"20150730090859P030017006591001",7,"ARTISAN FUNDS",,"875 E WISCONSIN AVE","STE 800","MILWAUKEE","WI","53202",,,,,,
"20150730090859P030017006591001",8,"PUTNAM INVESTMENTS",,"1 POST OFFICE SQUARE",,"BOSTON","MA","02109",,,,,,
"20150730090859P030017006591001",9,"THE AMERICAN FUNDS GROUP",,"333 SOUTH HOPE STREET",,"LOS ANGELES","CA","90071",,,,,,
"20150730090859P030017006591001",10,"T ROWE PRICE",,"100 EAST PRATT STREET",,"BALTIMORE","MD","21202",,,,,,
"20150730090925P030144295649001",1,"VALIC FINANCIAL ADVISORS, INC.","741625348","2929 ALLEN PARKWAY","L6-20","HOUSTON","TX","77019",,,,,,
"20150730091134P030144299649001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150730091230P030125114135001",1,"TRANSAMERICA LIFE INSURANCE COMPANY","390989781",,,,,,,,,,,
"20150730091319P040146152513001",1,"CAREMARK CVS PRESCRIPTION SERVICE","933382344",,,,,,,,,,,
"20150730091344P040146152801001",1,"BMO HARRIS BANK, NA","362085229",,,,,,,,,,,
"20150730091357P030144305201001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730091736P030144313601001",1,"CHARLES SCHWAB INVESTMENT MGMT","943106735",,,,,,,,,,,
"20150730091736P030144313601001",2,"AMERICAN FUNDS","951411037",,,,,,,,,,,
"20150730091736P030144313601001",3,"COLUMBIA","930577450",,,,,,,,,,,
"20150730091736P030144313601001",4,"DODGE & COX","941441976",,,,,,,,,,,
"20150730091736P030144313601001",5,"FEDERATED","251111467",,,,,,,,,,,
"20150730091736P030144313601001",6,"OAKMARK","043276558",,,,,,,,,,,
"20150730091736P030144313601001",7,"STADION","582099805",,,,,,,,,,,
"20150730091736P030144313601001",8,"T. ROWE PRICE","522264646",,,,,,,,,,,
"20150730091736P030144313601001",9,"VANGUARD","231945930",,,,,,,,,,,
"20150730091805P030144314609001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730091839P030125124311001",1,"THE VANGUARD GROUP INC","231945930",,,,,,,,,,,
"20150730091929P030125126455001",1,"JOHN HANCOCK LIFE INSURANCE COMPANY","010233346",,,,,,,,,,,
"20150730092355P030125139687001",1,"VOYA RETIREMENT INS. AND ANNUITY CO","710294708",,,,,,,,,,,
"20150730092400P040046342909003",1,"MASSACHUSETTS MUTUAL LIFE INS. CO.","041590850",,,,,,,,,,,
"20150730092414P040046343309005",1,"SEE ATTACHED PDF","042647786",,,,,,,,,,,
"20150730092447P030144321953001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150730092501P040046344237001",1,"PRINCIPAL LIFE INSURANCE COMPANY","420127290",,,,,,,,,,,
"20150730092537P030125146439001",1,"FID INST INV OPS CO","042647786",,,,,,,,,,,
"20150730092537P030125146439001",2,"VOYA RETIRE INSURANCE AND ANNUITY","710294708",,,,,,,,,,,
"20150730092538P040046345181001",1,"TRANSAMERICA LIFE INSURANCE COMPANY","390989781",,,,,,,,,,,
"20150730092620P040046346045001",1,"ALLIANCEBERNSTEIN L.P.","134064930",,,,,,,,,,,
"20150730092620P040046346045001",2,"ALLIANZ GLOBAL INVESTORS DISTRIBUTO",,"1345 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10105",,,,,,
"20150730092620P040046346045001",3,"BLACKROCK INVESTMENTS, INC.","232784752",,,,,,,,,,,
"20150730092620P040046346045001",4,"FORESIDE FUND SERVICES, LLC",,"THREE CANAL PLAZA","SUITE 100","PORTLAND","ME","04101",,,,,,
"20150730092620P040046346045001",5,"FRANKLIN TEMPLETON DISTRIBUTORS, IN",,"100 FOUNTAIN PARKWAY",,"ST. PETERSBURG","FL","33716",,,,,,
"20150730092620P040046346045001",6,"GOLDMAN SACHS",,"71 SOUTH WACKER DRIVE","SUITE 500","CHICAGO","IL","60606",,,,,,
"20150730092620P040046346045001",7,"INVESCO DISTRIBUTORS, INC.","741894784",,,,,,,,,,,
"20150730092620P040046346045001",8,"IVY FUNDS, INC.",,"6300 LAMAR AVENUE","P. O. BOX 29217","SHAWNEE MISSION","KS","66201",,,,,,
"20150730092620P040046346045001",9,"J.P. MORGAN INVESTMENT MANAGEMENT I","133200244",,,,,,,,,,,
"20150730092620P040046346045001",10,"MFS FUND DISTRIBUTORS, INC.","042747644",,,,,,,,,,,
"20150730092620P040046346045001",11,"OPPENHEIMER FUNDS INC.","132527171",,,,,,,,,,,
"20150730092620P040046346045001",12,"PIONEER INVESTMENT MANAGEMENT, INC","131961193",,,,,,,,,,,
"20150730092916P030125156679001",1,"FIDELITY INVESTMENTS INSTITUTIONAL","042647786",,,,,,,,,,,
"20150730092925P040120543335001",1,"INVESCO TRUST COMPANY","463793325",,,,,,,,,,,
"20150730092934P030125157959003",1,"CLEARWATER CAP PARTNERS FD III, LP","980515605",,,,,,,,,,,
"20150730092934P030125157959003",2,"HARVEST PARTNERS V, LLC","208031906",,,,,,,,,,,
"20150730092934P030125157959003",3,"MESA WEST REAL ESTATE INCOME FD, LP","203747243",,,,,,,,,,,
"20150730092934P030125157959003",4,"NORTHSTAR CAPITAL, LLC","411785830",,,,,,,,,,,
"20150730092934P030125157959003",5,"OVP VENTURE PARTNERS VII, L.P.","204881122",,,,,,,,,,,
"20150730092934P030125157959003",6,"PAUL CAPITAL HEALTHCARE III, L.P.","205921280",,,,,,,,,,,
"20150730092934P030125157959003",7,"PROLOGIS","742604728",,,,,,,,,,,
"20150730092934P030125157959003",8,"SILVER LAKE PARTNERS, LLC","205885045",,,,,,,,,,,
