,Unnamed: 0,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,nname,nzip,snum,rating,lat,lon,stnum
9017,120835,Affordable Plumbing,Randy Sexton d/b/a,9269 Larette Drive,Orlando,FL,32817.0,affordable plumbing,32817,9269,6.0,-81.2583450106212,28.5807772252453,9269.0
9018,120837,"Medi-Quick Transportation, Inc.",Medi-Quick Transportation Inc.,508 Donaldson Drive,Debary,FL,32713.0,medi-quick transportation inc,32713,508,0.0,-81.2802873735521,28.8969072585572,508.0
9019,120838,Terminex,Terminex Interntional Inc.,1838 Mason Ave.,Daytona Beach,FL,32117.0,terminex,32117,1838,0.0,-81.0707920183274,29.2100186677674,1838.0
9020,120846,Bennett's Catering Inc.,Bennett's Catering Inc.,1427 N. Grandview Ave.,Daytona Beach,FL,32118.0,bennetts catering inc,32118,1427,0.0,-81.0231398961565,29.2502561259773,1427.0
9021,120849,Home Shopping Network,HSN LP,1 HSN Drive,Saint Petersburg,FL,33729.0,home shopping network,33729,1,35.0,-81.3932322050261,27.4234023284306,
9022,120855,Florida Title & Abstract,"Florida Title & Abstract, Inc.",1600 E. Amelia Street,Orlando,FL,32803.0,florida title & abstract,32803,1600,0.0,-81.3602472985565,28.5493788311794,1600.0
9023,120857,"Central Florida Regional Hospital, Inc.",HCA Network,1404 W. Seminole Blvd.,Sanford,FL,32771.0,central florida regional hospital inc,32771,1404,0.0,-81.2814950119733,28.8162948262284,1404.0
9024,120861,Brevard Orthopaedic and Spine Center P.L.,Brevard Orthopaedic and Spine Center,205 E. Nasa Blvd.,Melbourne,FL,32901.0,brevard orthopaedic and spine center pl,32901,205,0.0,-80.6175099151772,28.093248945886,205.0
9025,120862,"Brown-Contractors, Inc.",B.C.I. Mechanical Inc.,145 East Drive,Melbourne,FL,32904.0,brown-contractors inc,32904,145,0.0,-80.6889535524702,28.1075192924285,145.0
9026,120863,Brooke Insurance,"Insurance Offices of Pine Hills, Inc.","563 Ferguson Drive, Suite K",Orlando,FL,32805.0,brooke insurance,32805,563,0.0,-81.4199691547385,28.5513425082602,563.0
9027,120864,Cardsmart (Port St. Lucie),"D & JJJ, Inc.",1357 A St. Lucie West Blvd.,Port Saint Lucie,FL,34986.0,cardsmart (port st lucie),34986,1357,104.0,-80.2988463332391,27.2955981664282,
9028,120867,Cardsmart (Stuart),"Cardwoman, Inc.",2401 E. Ocean Blvd.,Stuart,FL,34996.0,cardsmart (stuart),34996,2401,2.0,-80.2216412852279,27.196962011057,2401.0
9029,120868,Pea Ridge Family Care,Pea Ridge Family Care Inc,5553 Hwy 90,Pace,FL,32571.0,pea ridge family care,32571,5553,21.0,-87.0971460884574,30.6027494496352,5553.0
9030,120904,Town & Country Transportation,Town & Country Transportation Services Inc,114 E Landstreet,Orlando,FL,32824.0,town & country transportation,32824,114,16.0,-81.3745305047599,28.4361225451199,114.0
9031,120906,Sun State Tree & Property Maintenance,"Sun State Tree & Property Maintenance, Inc.",295 Lyman Road,Casselberry,FL,32707.0,sun state tree & property maintenance,32707,295,0.0,-81.3483572378241,28.6774277403659,295.0
9032,120909,Star Liquor,"Prinst Liqoris, Inc.",7327-B N. US #1,Cocoa,FL,32927.0,star liquor,32927,7327-B,41.0,-81.973931725961,28.160229643865,
9033,120912,KEY TRANSPORTATION SERVICE,KEY TRANSPORTATION SERVICE CORP,199 MW 79 St,Miami,FL,33150.0,key transportation service,33150,199,49.0,-81.689829504403,28.8656530977558,199.0
9034,120943,Genis Incorporated,"Genis, Inc.",19401 West Dixie Highway,Miami,FL,33180.0,genis incorporated,33180,19401,5.0,-80.1489959901981,25.954814840718,19401.0
9035,120950,Nina Plastic Bags,"Nina Plastic Bags, Inc.",7549 Brokerage Drive,Orlando,FL,32809.0,nina plastic bags,32809,7549,9.0,-81.4190510417477,28.4566440711501,7400.0
9036,121077,Three Brothers BBQ,Three Brothers BBQ Smokehouse Inc,11238 Boyette Rd.,Riverview,FL,33569.0,three brothers bbq,33569,11238,0.0,-82.3140225735693,27.8537266700601,11238.0
9037,121078,South Naples Rehab,"South Naples Rehab, Inc.",3380 E. Tamiami Trail,Naples,FL,34112.0,south naples rehab,34112,3380,4.0,-81.7627852180926,26.123355951523,3380.0
9038,121082,MD Business Solutions,"MD Business Solutions, LLC",1880 37th St.  Suite 4,Vero Beach,FL,32960.0,md business solutions,32960,1880,10.0,-80.4039752854812,27.6603909858327,1880.0
9039,121106,Dr. Paul Schorr,"Paul Porter Schorr, D.O., P.A.",2105 Tyrone Blvd,Saint Petersburg,FL,33710.0,dr paul schorr,33710,2105,6.0,-82.7253585024396,27.7903678478946,2105.0
9040,121108,Insulation Enterprises,United Subcontractors Inc.,4029 W South Ave.,Tampa,FL,33614.0,insulation enterprises,33614,4029,0.0,-82.5109566386051,27.9915105538657,4029.0
9041,121110,Armstrong Landscape Design Group,"Armstrong Landscape Design Group, Inc.",120 East Riverside Dr.,Jupiter,FL,33469.0,armstrong landscape design group,33469,120,0.0,-80.0897703188849,26.9502077129142,120.0
9042,121111,"Maurices Auto Body, Inc.","Maurices Auto Body, Inc.",3025 Dranefield Rd.,Lakeland,FL,33811.0,maurices auto body inc,33811,3025,10.0,-82.006468018754,27.9967192575746,3025.0
9043,121112,Schiller International University,"University Division, Inc and Subsidiaries",453 Edgewater Dr.,Dunedin,FL,34698.0,schiller international university,34698,453,7.0,-82.7924640931313,28.003943667803,313.0
9044,121113,Southeast Hospice Equipment Company,Southeast Hospice Equipment Company Inc.,1239 E. Main Street Suite 5,Bartow,FL,33830.0,southeast hospice equipment company,33830,1239,0.0,-81.8314916571696,27.8967479317359,1239.0
9045,121114,Sugar Tree Village Apartments,"Brookside Properties, Inc.",5719 Granada Drive,Sarasota,FL,34231.0,sugar tree village apartments,34231,5719,16.0,-82.504619185417,27.2698018513751,5700.0
9046,121117,"Clean Step Linens, Inc.","Clean Step USA, Inc.",1302 Rome Avenue,Sarasota,FL,34243.0,clean step linens inc,34243,1302,0.0,-82.5487689416323,27.4062516367194,1302.0
9047,121118,Prestige Laundry Service,Prestige Laundry Service Corp,7509 W Hillsborough Ave,Tampa,FL,33615.0,prestige laundry service,33615,7509,15.0,-82.5630134502971,27.9966480867375,7509.0
9048,121119,Subway #336,"E.D.Z., Inc.",3355 5th Ave. N,Saint Petersburg,FL,33713.0,subway #336,33713,3355,4.0,-82.6788466115187,27.7774026236061,3355.0
9049,121120,Southerland Asst. Living Facility,"Grace Senior Services, Inc.",10117 Princess Palm Avenue,Tampa,FL,33610.0,southerland asst living facility,33610,10117,17.0,-82.3348888603062,27.9789944241425,10117.0
9050,121122,San Ann Liquors and Lounge,"San Ann Liquors, Inc.",32625 State Road 52,San Antonio,FL,33576.0,san ann liquors and lounge,33576,32625,45.0,-82.2857894635975,28.332001572551,32099.0
9051,121132,Cingular Wireless,"Wireless Retail Services, Inc.",13900 County Rd 455,Clermont,FL,34711.0,cingular wireless,34711,13900,25.0,-81.6822253379216,28.5501244512765,13900.0
9052,121157,Little Citizen Child,"Little Citizen CDC, Inc.",414 6th St,Lakeland,FL,33805.0,little citizen child,33805,414,2.0,-81.9607029906475,28.059383015141,414.0
9053,121165,Plaza Research Corporation- Tampa,Plaza Research Corporation,4301 Anchor Plaza Parkway,Tampa,FL,33634.0,plaza research corporation- tampa,33634,4301,0.0,-82.5488328425198,27.9804411642302,4301.0
9054,121166,"Florida Car Wash, Inc.","Doda Ventures, Inc.",654 Highway 60,Brandon,FL,33509.0,florida car wash inc,33509,654,16.0,-82.2935639859454,27.937822042539,654.0
9055,121168,Cypress Palms of Largo/Palms of Largo,MN Medinvest Company LLP/The Goodman Group,400 Lake Avenue NE,Largo,FL,33770.0,cypress palms of largo/palms of largo,33770,400,3.0,-82.7705561758796,27.9199361339346,269.0
9056,121221,Belleair East Health Care Center,Southern Health Care Inc,1150 Ponce De Leon Blvd,Clearwater,FL,33756.0,belleair east health care center,33756,1150,7.0,-82.7980936277674,27.9352395817169,1150.0
9057,121222,Blue Heron Restaurant,Chez Robert Inc,3285 Tampa Road,Palm Harbor,FL,34685.0,blue heron restaurant,34685,3285,1.0,-82.7303938470342,28.0674121694769,3285.0
9058,121317,McCullough Plumbing,"McCullough Plumbing, Electrical and Heating I",708 Howell Road,Niceville,FL,32578.0,mccullough plumbing,32578,708,0.0,-86.5031683199566,30.5200016391922,708.0
9059,121332,Geysers International Inc,Geysers International Inc,7077  Bonneval Road,Jacksonville,FL,32216.0,geysers international inc,32216,7077,0.0,-81.5979908743997,30.2462172715475,7077.0
9060,121456,Arby's,"DLA Foods, Inc.",5835 Normandy Blvd,Jacksonville,FL,32254.0,arbys,32254,5835,100.0,-81.9732611911401,30.4196949183585,
9061,121485,"Remexas of America. A/kaMAX COMP U.S.A., CORP",Remexas Of America Corp./ Max Comp USA Corp.,"6840 SW 40 St, S-212-R",Miami,FL,33155.0,remexas of america a/kamax comp usa corp,33155,6840,20.0,-80.3056623287453,25.7332366588817,6840.0
9062,121491,Vero Pediatrics,"Vero Pediatrics, P.A.",975 37th Place,Vero Beach,FL,32960.0,vero pediatrics,32960,975,10.0,-80.396795395923,27.6606783913353,975.0
9063,121492,Jackie's Parker Sod Co,"Jackie's Parker Sod Co., Inc.",7600 SW 87 AVe,Miami,FL,33173.0,jackies parker sod co,33173,7600,22.0,-80.3339013247633,25.6993021517419,
9064,121517,White As Snow Cleaning,White As Snow Cleaning Service,White As Snow Cleaning Services,Jacksonville,FL,32209.0,white as snow cleaning,32209,White As Snow Cleaning Services,100.0,-81.9732611911401,30.4196949183585,
9065,121533,Embassy Retirement Home,"Quality Eldercare of Florida, L.L.C.",6093 NW 9 Court,Margate,FL,33063.0,embassy retirement home,33063,6093,20.0,-80.2062491040065,26.2400539935282,6093.0
9066,121534,American Mercantile Corporation,American Mercantile Corporation,305 W. Broad Street,Groveland,FL,34736.0,american mercantile corporation,34736,305,0.0,-81.8573632372348,28.5615442196219,305.0
9067,121535,Pasco Woods Apartments,Leland Enterprises/Pasco Woods Apartments,"6135 Ryerson Circle, Wesley Chapel, FL",Zephyrhills,FL,33544.0,pasco woods apartments,33544,6135,11.0,-82.352148765543,28.2480211527714,6135.0
9068,121536,L & S Bait Co,"L & S Bait Company of Florida, Inc.",1415 East Bay Drive,Largo,FL,33771.0,l & s bait co,33771,1415,0.0,-82.7726615527859,27.9165509766835,1415.0
9069,121538,B & S Case Work Inc,"B & S CASEWORK, INC.",2245 W. 11 Ave,Hialeah,FL,33010.0,b & s case work inc,33010,2245,20.0,-80.3040460134327,25.842039407613,2245.0
9070,121540,T-SHIRT PRO INC.,STITCH N ELSE,5409 NW 161 St,Hialeah,FL,33054.0,t-shirt pro inc,33054,5409,19.0,-80.3336181728086,25.9468933916092,
9071,121541,Chevron,S.O.S.LAND CORPORATION #7,801 N. Homestead Blvd,Homestead,FL,33030.0,chevron,33030,801,0.0,-80.4646236680306,25.478477084548,801.0
9072,121542,Aerotek,"Aerotek, Inc.",8300 NW 33 St,Miami,FL,33122.0,aerotek,33122,8300,25.0,-80.3312060000806,25.8042907039677,8300.0
9073,121543,Doral Golf Resort and Spa - A Marriott Resort,"Marriott International, Inc.",4400 NW 87 Ave,Miami,FL,33178.0,doral golf resort and spa - a marriott resort,33178,4400,27.0,-80.3372949064868,25.8133500637325,
9074,121544,Evoke International,Evoke International LLC,"16000 NW 59 Ave, S-102",Miami Lakes,FL,33014.0,evoke international,33014,16000,25.0,-80.297143174786,25.9222540427145,
9075,121597,Grubbs Emergency Service,Grubbs Emergency Service,17076 Helicopter Drive,Brooksville,FL,34604.0,grubbs emergency service,34604,17076,14.0,-82.4518921260592,28.4791367590286,13498.0
9076,121599,Gulf Coast Drilling & Rig,Hartam Corporation,2135 Tamiami Trail,Venice,FL,34293.0,gulf coast drilling & rig,34293,2135,6.0,-82.4111475161241,27.0551647081831,2135.0
9077,121604,Airport Terminal Services,"Airport Terminal Services, Inc.","16000 Chamberlain Pkwy., Ste. 8628",Ft Myers,FL,33913.0,airport terminal services,33913,16000,102.0,-81.6965091007272,26.5161522979286,
9078,121649,"Vengroff, Williams and Associates","Vengroff, Williams and Associates, Inc.",2211 Fruitville Road,Sarasota,FL,34237.0,vengroff williams and associates,34237,2211,0.0,-82.5246470187909,27.3376024123952,2211.0
9079,121759,Data Voice,Data Voice Incorporated,"1900 S. Harbor City Blvd., Ste 124",Melbourne,FL,32901.0,data voice,32901,1900,0.0,-80.6034075449408,28.0795189128514,1900.0
9080,121761,Jiffy Lube,"J-Man Enterprises, Inc.",4825 Babcock St. NE,Palm Bay,FL,32905.0,jiffy lube,32905,4825,0.0,-80.6217089995571,28.0306471729024,4825.0
9081,121762,Hotel California,"Charles Hart dba Hotel California,",1800 Atlantic Street  (U S Hwy #1),Malabar,FL,32951.0,hotel california,32951,1800,,,,
9082,121798,Queen Painting,Queen Paint Corp.,"9808 NW 80 Ave, Suite 9-V",Hialeah Gardens,FL,33016.0,queen painting,33016,9808,20.0,-80.3269450928984,25.8625977163678,9808.0
9083,121858,Dean's South of the Border,Stainton Corporation,180 Tamiami Tr.,Punta Gorda,FL,33950.0,deans south of the border,33950,180,0.0,-82.0497534918546,26.9359626692701,180.0
9084,121904,Gunn Allen Financial,Gunn Allen Financial,1715 N. West Shore Boulevard,Tampa,FL,33607.0,gunn allen financial,33607,1715,4.0,-82.5240201444931,27.9582345086761,1500.0
9085,121974,Abbiejean Russell Care Center,"Abbiejean Russell Care Center, LLC",700 S. 29th St,Ft Pierce,FL,34950.0,abbiejean russell care center,34950,700,6.0,-80.3538388187203,27.4557084055075,700.0
9086,121980,China Family Buffet,Family Buffet Inc.,3805 W. 20 Ave,Hialeah,FL,33012.0,china family buffet,33012,3805,20.0,-80.3218599153331,25.856239497592,3805.0
9087,121981,CRUISE LOGISTIC USA,"CRUISE LOGISTIC USA, INC.","11825 NW 100 Rd, S-1",Miami,FL,33178.0,cruise logistic usa,33178,11825,25.0,-80.3639254177479,25.8768826725851,11825.0
9088,121983,Futuro Supermarket,Futuro Supermarket Inc.,13360 SW 56 St,Miami,FL,33175.0,futuro supermarket,33175,13360,32.0,-80.4111295633585,25.7144477554167,13360.0
9089,121984,Minute Man Press,"R.A. Printing, Inc.",8640 Phillips Highway,Jacksonville,FL,32256.0,minute man press,32256,8640,0.0,-81.5857441709936,30.2204751211731,8640.0
9090,121987,Tire and Wheel Choices,Grupo Gatun Inc,3333 NW 97 Ave,Miami,FL,33172.0,tire and wheel choices,33172,3333,25.0,-80.3533370932745,25.8114533153852,3333.0
9091,122079,"Aztec Mechanical Services, LLC","Aztec Mechanical Services, LLC",3329 Peach Drive,Jacksonville,FL,32246.0,aztec mechanical services llc,32246,3329,0.0,-81.5484676009528,30.2861525123626,3329.0
9092,122107,Keith Kids Christian Academy,"Keith Kids Christian Academy, Inc.",1818 South Monroe Street,Tallahassee,FL,32301.0,keith kids christian academy,32301,1818,0.0,-84.2807514709553,30.4245207802364,1818.0
9093,122108,"Target Industries, Inc.","Target Industries, Inc.",75 Clearwater Street,Quincy,FL,32351.0,target industries inc,32351,75,0.0,-84.6216710932799,30.4196334969848,75.0
9094,122113,Edward Waters College,"Edward Waters College, Inc.",1658 Kings Road,Jacksonville,FL,32209.0,edward waters college,32209,1658,0.0,-81.6834042045795,30.3437617976477,1658.0
9095,122115,Sandestin Golf and Beach Resort,"Sandestin Golf and Beach Resort, Inc.",9300 Emerald Coast Parkway West,Destin,FL,32550.0,sandestin golf and beach resort,32550,9300,13.0,-86.3371552112244,30.3776035064102,9300.0
9096,122147,Vivonas Fine Italian Pizzeria,"Vivonas Fine Italian Pizzeria, Inc.",604 Weldon Blvd.,Lake Mary,FL,32746.0,vivonas fine italian pizzeria,32746,604,2.0,-81.3056106999759,28.7380393562053,601.0
9097,122197,Silver Star Deli,"Parthenon Restaurants, Inc.",180 Lime Ave.,Sarasota,FL,34234.0,silver star deli,34234,180,16.0,-82.5241759184424,27.3544149999631,2026.0
9098,122198,Kristina's Cafe,"Kristina's Cafe, Inc.",3590 34th Street N.,Saint Petersburg,FL,33714.0,kristinas cafe,33714,3590,5.0,-82.6796284892255,27.8045822618631,3590.0
9099,122204,Princess Martha Hotel,WHR Realty/Princess Martha Hotel,411 1st Avenue N.,Saint Petersburg,FL,33701.0,princess martha hotel,33701,411,4.0,-82.6386570180661,27.7721606557235,411.0
9100,122208,Ultimate Tree Service,M & W Tree Corporation,5049 Ringwood Meadow,Sarasota,FL,34235.0,ultimate tree service,34235,5049,69.0,-82.4710918304409,27.3590633559501,4698.0
9101,122218,Cypress Run Golf Club Inc,Cypress Run Golf Club Inc,2669 Saint Andrew Blvd,Tarpon Springs,FL,34689.0,cypress run golf club inc,34689,2669,100.0,-82.7607614375636,28.0872983136909,
9102,122220,Clearwater Aircraft Maint. and Serv. Inc,Clearwater Aircraft Maint. & Serv. Inc.,14421 Airport Pkwy,Clearwater,FL,33762.0,clearwater aircraft maint and serv inc,33762,14421,11.0,-82.6910741972556,27.9037070208909,14421.0
9103,122225,"West Coast Southern Medical Service, Inc.","Ray Shannon, d/b/a",934 14th St W,Bradenton,FL,34205.0,west coast southern medical service inc,34205,934,0.0,-82.5753632044788,27.4913750112694,934.0
9104,122244,Kenmark Air Conditioning,"McDusky, Inc.",5811 Country Lake Dr,Ft Myers,FL,33905.0,kenmark air conditioning,33905,5811,15.0,-85.5867289566625,30.2111375497174,
9105,122247,Kobie Kooling/Total Source,Kobie Kooling Inc.,6460 Topaz Court #2,Ft Myers,FL,33912.0,kobie kooling/total source,33912,6460,4.0,-81.848017000122,26.5693716975052,
9106,122270,Aircraft Maintenance,"Aircraft Maintenance Technicians, Inc","9100 NW 58 St, Bldg A",Miami,FL,33178.0,aircraft maintenance,33178,9100,25.0,-80.3441096556127,25.8262487970178,9100.0
9107,122288,Panissa Security Inc,Panissa Security Inc.,"16499 NE 19th Ave, Suite 110",N. Miami Beach,FL,33162.0,panissa security inc,33162,16499,4.0,-80.1619762829089,25.9281437098593,16499.0
9108,122341,"Industrial Tractor Company, Inc.","Industrial Tractor Company, Inc.",US 90 & Baya Avenue,Lake City,FL,32056.0,industrial tractor company inc,32056,US 90 & Baya Avenue,100.0,-82.7264119891745,30.0805431373774,
9109,122342,Archer Land Title,"Archer Land Title, Inc.","3031 N Rocky Point Dr. W., Suite 195",Tampa,FL,33607.0,archer land title,33607,3031,0.0,-82.5686286230639,27.9685438885539,3031.0
9110,122343,"Industrial Tractor Company, Inc.","Industrial Tractor Company, Inc.",356 North Highway 17,Palatka,FL,32177.0,industrial tractor company inc,32177,356,17.0,-81.6315721211523,29.6476905524612,356.0
9111,122344,Biffburger Restaurant,"Biffs Charco Broiler, Inc.",3939 49th Street North,Saint Petersburg,FL,33709.0,biffburger restaurant,33709,3939,4.0,-82.6999628460089,27.8076735805431,3939.0
9112,122370,Uncle Yang Buffett,CYS Enterprises Inc.,"8600 Mills Dr, N",Miami,FL,33183.0,uncle yang buffett,33183,8600,8.0,-80.3859605584149,25.6869992233957,8600.0
9113,122378,Bellsouth Telecommunications,Bellsouth Telecommunications,600 NW 79th Ave,Miami,FL,33126.0,bellsouth telecommunications,33126,600,13.0,-80.3244563784258,25.7759475812949,600.0
9114,122408,Danielle's Spa,International Beauty and Wellness Group Inc.,27160 Bay Landing Dr,Bonita Springs,FL,34135.0,danielles spa,34135,27160,0.0,-81.8061764977255,26.3460711119155,27160.0
9115,122417,Toys R Us-Tampa Bay Area,Toys R Us-Tampa Bay Area,1235 Fower Ave,Tampa,FL,33612.0,toys r us-tampa bay area,33612,1235,41.0,-82.4753752723177,28.0500387522621,
9116,122433,C & M Jackson Trucking,C & M Jackson and Associates Inc.,5370 Carter Road,Lake Mary,FL,32746.0,c & m jackson trucking,32746,5370,0.0,-81.3850364478204,28.7762336666313,5370.0
9117,122434,"Carriage Cove, LLC","Carriage Cove, LLC",500 Carriage Cove Way,Sanford,FL,32773.0,carriage cove llc,32773,500,5.0,-81.2780129305407,28.7564432431376,502.0
9118,122450,US Airways,US Airways Inc,Tampa International Airport Terminal,Tampa,FL,33607.0,us airways,33607,Tampa International Airport Terminal,100.0,-82.2880936641819,28.1006637831977,
9119,122485,"Jaguar Security, Inc.","Jaguar Security, Inc.",1225 W. Beaver St.,Jacksonville,FL,32204.0,jaguar security inc,32204,1225,0.0,-81.6748442701383,30.3360877621202,1225.0
